draw_seq,date,year,month,day,prize_1,prize_2,prize_3,special_1,special_2,special_3,special_4,special_5,special_6,special_7,special_8,special_9,special_10,consol_1,consol_2,consol_3,consol_4,consol_5,consol_6,consol_7,consol_8,consol_9,consol_10
5277,2021-05-01,2021,5,1,2270,3598,1560,3823,2778,4239,4891,3682,5277,6462,1358,823,3008,9595.0,3023.0,9964.0,4694.0,8342.0,9661.0,7588.0,4478.0,3755.0,4875.0
5278,2021-05-02,2021,5,2,9535,2420,8604,5416,1293,3993,1674,3329,533,3928,6176,12,5657,8029.0,3797.0,8621.0,3285.0,9439.0,201.0,8661.0,2277.0,9235.0,6980.0
5279,2021-05-05,2021,5,5,2611,6265,4255,6391,6839,6049,8441,6661,7512,517,2736,7504,6460,2044.0,3629.0,6780.0,2232.0,2080.0,2901.0,8230.0,7311.0,2475.0,7869.0
5280,2021-05-08,2021,5,8,5489,6424,6311,4347,9117,1640,5818,7614,7010,113,4517,2207,3835,9925.0,2134.0,1279.0,3232.0,4227.0,7025.0,7512.0,6145.0,4874.0,6475.0
5281,2021-05-09,2021,5,9,8859,4287,7516,4747,2483,1597,193,8091,3961,3624,2416,5611,3504,2779.0,9068.0,9961.0,90.0,2790.0,8599.0,4560.0,8075.0,943.0,7911.0
5282,2021-05-12,2021,5,12,4558,6224,5982,9487,2105,6216,3207,5271,2894,4225,6649,3126,6257,6630.0,1346.0,5727.0,7427.0,9149.0,1172.0,9365.0,5017.0,5914.0,7246.0
5283,2021-05-15,2021,5,15,3706,57,5585,5806,1782,9309,4247,4832,4593,5124,9991,6689,2820,5389.0,2418.0,2327.0,341.0,766.0,4622.0,5124.0,520.0,5557.0,2166.0
5284,2021-05-16,2021,5,16,6435,7385,4060,3463,4003,6970,8343,2045,6054,2857,3797,2153,4921,6111.0,3466.0,8799.0,463.0,2824.0,4625.0,7364.0,9538.0,1907.0,1159.0
5285,2021-05-19,2021,5,19,6500,9212,2717,6551,4662,1332,1282,713,9309,6654,6097,713,8293,893.0,9396.0,4091.0,9515.0,9725.0,7546.0,12.0,3517.0,7382.0,3332.0
5286,2021-05-22,2021,5,22,1637,4342,4316,7189,764,5892,2891,130,4370,166,4638,3662,255,1943.0,4827.0,1269.0,4984.0,4178.0,1022.0,4393.0,4074.0,7690.0,8986.0
5287,2021-05-23,2021,5,23,6790,5778,4986,7375,1481,6242,142,9129,8323,9921,5018,2299,3187,9738.0,91.0,1479.0,2439.0,7438.0,227.0,1665.0,2209.0,2284.0,8600.0
5288,2021-05-25,2021,5,25,3045,6740,3311,9874,9756,1636,9775,2403,8857,4081,9781,7071,1881,2847.0,8068.0,1937.0,1964.0,8164.0,7055.0,3017.0,5781.0,7240.0,60.0
5289,2021-05-26,2021,5,26,9995,8546,4876,7400,1226,8644,5380,1575,5298,8215,4209,7153,2515,7079.0,6327.0,5263.0,1751.0,4834.0,8905.0,7664.0,6106.0,206.0,8799.0
5290,2021-05-29,2021,5,29,4268,3627,5700,1176,9524,2303,9251,7589,5577,5322,8990,9712,781,2724.0,813.0,9646.0,1504.0,3162.0,6649.0,7403.0,1276.0,9297.0,3575.0
5291,2021-05-30,2021,5,30,4800,6728,1510,8092,8264,5520,7991,2336,5564,2660,9305,712,1426,6019.0,382.0,7720.0,8785.0,3859.0,2327.0,3886.0,1674.0,1502.0,2553.0
5344,2021-09-15,2021,9,15,8628,899,4257,6096,5598,6628,9517,8334,6221,4901,7474,9997,4774,7897.0,7913.0,2978.0,7058.0,4959.0,7681.0,1776.0,1152.0,9751.0,2809.0
5345,2021-09-18,2021,9,18,9677,6317,7370,8159,5780,1773,4773,947,1267,165,9953,7799,1905,9073.0,9893.0,3371.0,2675.0,186.0,3735.0,7805.0,1888.0,83.0,6268.0
5346,2021-09-19,2021,9,19,1819,9091,3814,4721,2649,9955,6918,4207,3449,9099,3309,4339,1365,7584.0,462.0,2924.0,9124.0,2101.0,186.0,3057.0,2344.0,9873.0,6659.0
5347,2021-09-22,2021,9,22,6653,7543,1330,3978,9029,4250,5735,54,9870,8215,3079,3143,7552,5185.0,338.0,2403.0,9156.0,7563.0,5002.0,8715.0,4714.0,1507.0,7584.0
5348,2021-09-25,2021,9,25,7917,8085,8616,9677,1969,9151,5494,2257,7524,4917,7023,6785,4179,2605.0,1955.0,6854.0,2722.0,9266.0,456.0,8629.0,4621.0,217.0,2748.0
5349,2021-09-26,2021,9,26,2463,6832,4858,9871,1210,8554,6550,134,2981,9132,8357,5352,9934,7890.0,478.0,3706.0,2489.0,3465.0,278.0,5847.0,1726.0,9335.0,5311.0
5350,2021-09-28,2021,9,28,3070,2410,4487,3681,1666,7668,621,2081,25,2474,4151,2832,3373,2439.0,7568.0,6122.0,2171.0,6341.0,2315.0,4540.0,1922.0,6505.0,1250.0
5351,2021-09-29,2021,9,29,8336,2818,6443,5779,8400,5230,2710,5021,7823,5173,6916,6537,8486,1340.0,6675.0,6252.0,5662.0,6931.0,7977.0,7554.0,5948.0,6112.0,189.0
5352,2021-10-02,2021,10,2,1263,1953,1974,808,7616,8214,3013,7564,6693,7252,6188,26,1123,748.0,8555.0,6993.0,5908.0,8921.0,1806.0,6531.0,3976.0,4822.0,9003.0
5353,2021-10-03,2021,10,3,8491,5587,7473,1481,4898,2468,676,1998,2265,5257,5025,5067,9794,8272.0,1921.0,7632.0,4556.0,1844.0,3723.0,1759.0,1970.0,1298.0,1705.0
5354,2021-10-05,2021,10,5,9717,1479,1358,1182,161,4816,8774,3171,8215,1901,5711,5177,9995,6127.0,1516.0,5209.0,7064.0,5558.0,3424.0,1291.0,5677.0,2347.0,7043.0
5355,2021-10-06,2021,10,6,5025,5234,7322,8237,7636,881,4754,5506,687,2150,7455,3711,9207,9504.0,3647.0,5242.0,4614.0,9937.0,8658.0,3914.0,9654.0,8090.0,2309.0
5356,2021-10-09,2021,10,9,8898,2539,8873,7575,4659,3109,9005,1730,732,6931,8916,7239,3518,557.0,6737.0,2392.0,9589.0,5108.0,1436.0,581.0,7453.0,6398.0,7975.0
5357,2021-10-10,2021,10,10,4306,6503,1255,1173,2547,5637,1571,132,7394,2347,433,3442,9900,3452.0,5306.0,1251.0,5708.0,7973.0,5106.0,1392.0,2847.0,7794.0,8230.0
5358,2021-10-13,2021,10,13,7125,8631,9260,9450,3699,7201,5526,4613,2658,1085,2011,4914,8284,9000.0,8390.0,7975.0,3783.0,7130.0,7050.0,1554.0,2319.0,4658.0,4494.0
5359,2021-10-16,2021,10,16,8127,884,9209,1556,5811,7083,9003,3582,8156,7966,582,3891,1172,5591.0,4469.0,2652.0,9497.0,2350.0,8298.0,2909.0,7167.0,9600.0,2201.0
5360,2021-10-17,2021,10,17,5694,5580,7681,8722,7560,5793,7337,8312,3854,5648,197,8571,7277,7874.0,784.0,811.0,8016.0,6380.0,7217.0,5883.0,5477.0,7558.0,7563.0
5361,2021-10-20,2021,10,20,4264,5407,6916,9289,107,5044,4050,7862,4124,8384,8075,1918,9929,4980.0,900.0,9225.0,8286.0,3295.0,3973.0,7189.0,523.0,6562.0,936.0
5362,2021-10-23,2021,10,23,3052,7802,1923,5873,5613,3163,5626,8372,1525,251,9245,5189,7295,1346.0,2147.0,3758.0,9431.0,5197.0,7399.0,7296.0,4630.0,4015.0,8396.0
5363,2021-10-24,2021,10,24,9219,6889,5480,5125,213,5765,5795,6495,5604,2346,2162,224,639,9382.0,5995.0,1577.0,1973.0,8626.0,845.0,8371.0,6137.0,4658.0,1359.0
5364,2021-10-26,2021,10,26,7156,5376,7208,49,1736,7639,1683,1214,3314,6953,9895,774,4638,7297.0,2669.0,5829.0,1081.0,2764.0,9504.0,9494.0,1744.0,4706.0,7846.0
5365,2021-10-27,2021,10,27,8032,5683,7851,4716,111,1110,7853,4393,3551,2949,4859,7375,6671,9475.0,8450.0,1255.0,6798.0,2000.0,333.0,7844.0,4510.0,590.0,576.0
5366,2021-10-30,2021,10,30,2148,601,5713,1661,2666,6099,7332,5134,7901,1415,1516,8716,7338,2190.0,8196.0,5635.0,4730.0,7493.0,4431.0,9621.0,3403.0,6551.0,6701.0
5367,2021-10-31,2021,10,31,7812,1637,90,30,4394,3979,8055,2850,6239,5343,9647,3998,2078,2011.0,4572.0,1728.0,6329.0,9025.0,1121.0,6235.0,7380.0,4256.0,9713.0
5368,2021-11-02,2021,11,2,3959,9065,3991,1114,4415,7591,74,3729,2679,2657,735,2224,3228,393.0,4007.0,2329.0,7647.0,7440.0,6411.0,4574.0,3399.0,9438.0,9248.0
5369,2021-11-03,2021,11,3,6450,9460,2180,3500,9208,8394,9325,6080,6229,4808,8895,815,3170,4658.0,725.0,475.0,3439.0,9347.0,1004.0,8814.0,5624.0,7465.0,3364.0
5370,2021-11-06,2021,11,6,6793,7936,6349,9098,7221,2851,3729,598,1813,998,8701,9249,4094,6478.0,9098.0,8277.0,276.0,1432.0,4852.0,699.0,8642.0,1737.0,2746.0
5371,2021-11-07,2021,11,7,9814,3787,7798,5427,3251,997,6800,1964,7244,3516,3671,4986,6216,9314.0,9586.0,3012.0,5424.0,5211.0,2371.0,4731.0,613.0,2079.0,9423.0
5372,2021-11-10,2021,11,10,6783,6585,5101,9217,2676,3250,3319,5307,9463,9753,9370,4364,9285,9088.0,5504.0,7314.0,7532.0,7220.0,3467.0,3213.0,3061.0,394.0,7532.0
5373,2021-11-13,2021,11,13,8945,5113,2699,8348,5146,1226,4002,1698,3357,8503,9612,4335,7179,9585.0,1507.0,2211.0,644.0,5117.0,7820.0,510.0,7998.0,5960.0,1356.0
5374,2021-11-14,2021,11,14,6131,6433,3457,6615,4102,5786,4429,554,1096,6749,6164,7932,2546,9557.0,7782.0,4423.0,2767.0,8839.0,2988.0,9450.0,9872.0,2220.0,2930.0
5375,2021-11-17,2021,11,17,8229,6309,8758,7699,1532,6548,3209,7172,6031,3161,1367,3964,9031,645.0,7415.0,7480.0,1806.0,7664.0,5697.0,7189.0,4700.0,9372.0,9504.0
5376,2021-11-20,2021,11,20,558,2100,6498,3658,3031,4536,368,4647,943,3576,2487,3854,7633,5901.0,8171.0,5300.0,8315.0,73.0,9409.0,7738.0,6955.0,2172.0,490.0
5377,2021-11-21,2021,11,21,6733,8571,977,1758,2288,1280,8427,6100,7091,1285,8588,3928,2179,1486.0,6647.0,171.0,1149.0,6691.0,3499.0,2316.0,8876.0,6179.0,8647.0
5378,2021-11-24,2021,11,24,6138,9855,8590,2506,5598,3363,3294,5097,8842,2746,2692,462,6217,6536.0,4541.0,6274.0,2040.0,5207.0,9965.0,6093.0,1941.0,3891.0,1798.0
5379,2021-11-27,2021,11,27,6247,1084,4075,8293,3823,5994,6797,7324,6744,6758,6657,4276,4578,1496.0,8424.0,7582.0,8814.0,2551.0,4311.0,6368.0,9451.0,5157.0,4855.0
5380,2021-11-28,2021,11,28,2617,5522,4776,297,6088,337,7253,4374,5167,3930,1407,1118,1323,8912.0,5418.0,9738.0,2516.0,833.0,6079.0,3447.0,6405.0,700.0,555.0
5381,2021-11-30,2021,11,30,3627,3096,7803,7570,8777,2863,8540,7048,1657,4994,3587,65,6171,4839.0,3518.0,6125.0,9418.0,6703.0,6724.0,6852.0,7923.0,8295.0,2316.0
5382,2021-12-01,2021,12,1,7532,6792,6505,9696,6481,9223,1385,4187,3612,7372,5050,6716,6403,3792.0,4163.0,3504.0,4133.0,6545.0,5261.0,6284.0,9646.0,8465.0,3622.0
5383,2021-12-04,2021,12,4,2607,3836,8540,4848,8080,8018,6807,6238,2486,771,504,2154,9826,6737.0,6982.0,3010.0,8217.0,5414.0,7137.0,145.0,2421.0,2362.0,4997.0
5384,2021-12-05,2021,12,5,1635,7492,6019,5295,2741,482,7006,8132,8463,9402,3078,863,7792,2474.0,7333.0,9239.0,7467.0,7016.0,5916.0,2106.0,8584.0,1789.0,4330.0
5385,2021-12-07,2021,12,7,4639,6922,6676,5271,1713,473,227,2671,2250,7284,7747,3505,1156,9734.0,955.0,9792.0,6117.0,6947.0,9976.0,5670.0,1412.0,7253.0,9914.0
5386,2021-12-08,2021,12,8,8128,1211,287,7649,4181,5522,9241,8835,7188,5081,2301,3470,7892,6198.0,9287.0,6095.0,5490.0,9125.0,6038.0,9326.0,1350.0,5679.0,4781.0
5387,2021-12-11,2021,12,11,2899,2093,5562,5768,7794,8404,3020,9378,870,1049,1329,7613,3170,2902.0,3170.0,1083.0,7939.0,4531.0,8300.0,8089.0,1379.0,4365.0,5909.0
5388,2021-12-12,2021,12,12,436,5107,9944,2291,8945,4647,7228,5580,9122,7006,1341,214,8606,2032.0,1406.0,1573.0,4359.0,1270.0,6801.0,4196.0,7765.0,1499.0,6901.0
5389,2021-12-15,2021,12,15,1138,886,2059,1298,1844,1327,9516,5899,1433,1912,303,4733,8682,3493.0,7669.0,8406.0,5734.0,7835.0,5327.0,4605.0,8416.0,7601.0,333.0
5390,2021-12-18,2021,12,18,7697,582,9478,7943,7761,6370,172,726,9000,4013,1575,429,269,1776.0,8543.0,452.0,9522.0,7734.0,9194.0,8382.0,6106.0,5781.0,8248.0
5391,2021-12-19,2021,12,19,4828,7042,4429,93,4193,3859,9781,7814,7343,9454,6713,423,5449,9330.0,2557.0,3014.0,2132.0,5898.0,5644.0,3719.0,2854.0,7552.0,6742.0
5392,2021-12-22,2021,12,22,6776,884,8531,9925,1256,9574,3781,4469,1898,59,4469,3139,8709,1508.0,3643.0,1724.0,8411.0,6241.0,1648.0,9507.0,9226.0,6376.0,3004.0
5393,2021-12-25,2021,12,25,2670,2673,4418,1524,3313,1264,9779,5546,850,327,1430,4367,7313,5662.0,5629.0,267.0,2135.0,4572.0,2663.0,5114.0,9642.0,1204.0,278.0
5394,2021-12-26,2021,12,26,3965,9688,8577,1431,3545,7533,4565,5590,3266,2476,8054,1720,2100,6593.0,6329.0,7501.0,8490.0,6693.0,9289.0,6515.0,8852.0,1539.0,5786.0
5395,2021-12-28,2021,12,28,7221,4947,3344,1482,1513,3673,9477,2417,7423,9165,1558,5317,6144,6638.0,9647.0,9002.0,5806.0,8747.0,1600.0,8234.0,1845.0,9410.0,5378.0
5396,2021-12-29,2021,12,29,8138,3429,1581,3960,516,5406,3884,9944,1526,4977,2648,3222,8410,8482.0,331.0,4759.0,1523.0,8541.0,4738.0,836.0,9833.0,1731.0,8808.0
5397,2022-01-01,2022,1,1,86,9763,3395,8542,5244,9760,5083,5394,8548,3578,1137,2398,445,1043.0,3128.0,5478.0,9260.0,5566.0,6678.0,4723.0,8000.0,3594.0,7615.0
5398,2022-01-02,2022,1,2,9968,2356,1590,6003,9644,1330,3516,9920,1684,2419,3025,763,7954,8300.0,3398.0,5947.0,5633.0,1510.0,9577.0,5387.0,841.0,5321.0,5879.0
5399,2022-01-05,2022,1,5,1908,2137,5273,2437,4598,4287,3491,9891,2899,9067,7719,709,9711,3701.0,6557.0,7513.0,5465.0,4189.0,7323.0,9490.0,5414.0,3137.0,8423.0
5400,2022-01-08,2022,1,8,9922,2121,1519,73,7644,1213,9746,8655,4045,2326,781,1909,9133,3431.0,7582.0,3739.0,2697.0,537.0,4585.0,244.0,7942.0,3114.0,2445.0
5401,2022-01-09,2022,1,9,7526,8322,7585,7174,3071,8155,5125,4246,6406,3412,9511,8304,5608,2849.0,7675.0,8819.0,9117.0,6481.0,6711.0,928.0,2605.0,5574.0,8398.0
5402,2022-01-12,2022,1,12,7350,8200,9549,6836,613,8406,5175,5913,9989,2985,7860,858,679,1020.0,4637.0,4230.0,9760.0,7967.0,5156.0,7142.0,3661.0,4562.0,7700.0
5403,2022-01-15,2022,1,15,374,7860,2663,1708,6617,4432,6697,4799,6102,7775,6435,1082,8146,3488.0,9108.0,2034.0,4905.0,7574.0,226.0,3136.0,7589.0,1886.0,475.0
5404,2022-01-16,2022,1,16,9726,4505,8135,3561,3804,1073,601,173,5777,2539,3902,9497,9186,8228.0,9756.0,3182.0,3887.0,7237.0,7481.0,1509.0,2677.0,3806.0,2510.0
5405,2022-01-19,2022,1,19,7628,9297,4891,7549,6743,759,2603,7758,3976,7697,5095,4156,7667,5139.0,9858.0,4844.0,1816.0,6390.0,2460.0,5759.0,8352.0,1282.0,5184.0
5406,2022-01-22,2022,1,22,5600,9120,6891,3544,2239,1036,340,9984,2500,5344,9212,1242,9342,4553.0,9058.0,6747.0,5815.0,5072.0,5236.0,6447.0,3826.0,4577.0,8111.0
5407,2022-01-23,2022,1,23,7232,7812,2480,216,3233,3031,2370,3941,7554,4102,5284,6255,3024,473.0,6960.0,3447.0,1816.0,5243.0,6418.0,2429.0,5844.0,8509.0,7800.0
5408,2022-01-25,2022,1,25,5171,7294,5832,7261,9842,9739,1209,1467,8757,2391,5810,1316,5227,2958.0,9928.0,3631.0,3655.0,8645.0,4738.0,9864.0,6908.0,1170.0,1850.0
5409,2022-01-26,2022,1,26,8689,1251,5802,2985,5267,9712,868,7807,9718,9000,6550,6536,6926,8262.0,4127.0,864.0,8348.0,4337.0,9253.0,2972.0,3754.0,9519.0,1224.0
5410,2022-01-29,2022,1,29,8182,2114,9871,3335,5653,1812,5503,5310,9234,8864,841,6947,275,5765.0,869.0,5877.0,160.0,5120.0,107.0,3023.0,8970.0,6360.0,4241.0
5411,2022-01-30,2022,1,30,251,1292,8111,7166,6149,5676,6301,5207,3242,2205,765,9177,9988,4080.0,6972.0,5337.0,9173.0,4805.0,4720.0,8152.0,8805.0,5028.0,8625.0
5412,2022-02-02,2022,2,2,5685,8977,6755,1198,6196,5904,3310,4159,7938,4458,394,7348,5459,9165.0,346.0,6047.0,7171.0,715.0,733.0,3528.0,8751.0,4026.0,4066.0
5413,2022-02-05,2022,2,5,9958,7361,2240,6848,2874,5092,199,9898,9387,7323,8021,4130,4954,1651.0,6877.0,4377.0,761.0,7249.0,1547.0,3562.0,587.0,7777.0,3259.0
5414,2022-02-06,2022,2,6,344,2202,3150,8179,4833,2147,6557,2263,8180,7075,9028,7268,5491,5149.0,3796.0,5262.0,6663.0,4426.0,3487.0,3381.0,9901.0,8747.0,946.0
5415,2022-02-08,2022,2,8,5019,7976,5501,4705,7630,688,7621,5107,3461,2185,4898,9720,7179,9383.0,7291.0,5450.0,5277.0,6348.0,855.0,29.0,4092.0,4109.0,937.0
5416,2022-02-09,2022,2,9,8355,8998,7465,4409,6484,9239,9979,3205,2709,7075,8003,6677,3587,2819.0,1161.0,885.0,2649.0,294.0,3571.0,2817.0,3437.0,5174.0,7739.0
5417,2022-02-12,2022,2,12,9403,37,6916,4193,8263,9115,4137,7675,2782,5724,7517,479,7703,5078.0,9436.0,8462.0,1097.0,5537.0,8334.0,6064.0,1906.0,2202.0,4641.0
5418,2022-02-13,2022,2,13,5167,2374,7115,2248,5014,3033,5336,564,4796,2610,5932,2841,1233,3089.0,6081.0,1298.0,8705.0,9293.0,4994.0,7848.0,5465.0,9540.0,7824.0
5419,2022-02-15,2022,2,15,6576,8548,3444,362,1854,2888,3598,5447,8334,4365,7459,9416,460,5473.0,3938.0,80.0,9953.0,8449.0,5176.0,7066.0,217.0,9183.0,385.0
5420,2022-02-16,2022,2,16,8501,2994,9669,6236,5845,334,4862,2989,9713,5632,7701,3169,8470,6549.0,556.0,5522.0,5193.0,5977.0,9095.0,5777.0,8281.0,2343.0,7443.0
5421,2022-02-19,2022,2,19,8380,9371,5663,5472,3418,3589,5491,251,5943,6540,7597,9083,3356,4490.0,8101.0,3297.0,9197.0,5489.0,9811.0,5827.0,1995.0,8108.0,9009.0
5422,2022-02-20,2022,2,20,7180,4563,364,7403,800,6574,9703,4290,7080,7202,1253,5510,1339,2259.0,8413.0,4269.0,2183.0,1037.0,7817.0,7244.0,6892.0,494.0,4473.0
5423,2022-02-23,2022,2,23,8299,4962,874,2026,626,3444,2666,5676,3154,5061,4455,8560,4760,2953.0,9798.0,3608.0,2504.0,6071.0,3277.0,8950.0,7248.0,1277.0,6836.0
5424,2022-02-26,2022,2,26,2023,1679,7549,2168,5499,995,7570,7018,767,58,1753,3764,3226,3729.0,7400.0,2141.0,4963.0,981.0,9912.0,1038.0,8164.0,9802.0,9286.0
5425,2022-02-27,2022,2,27,8443,1230,6431,5971,7687,4997,3183,7844,1856,7792,1501,1610,5136,4819.0,4526.0,1240.0,6273.0,9947.0,6987.0,3889.0,9241.0,2307.0,2464.0
5426,2022-03-02,2022,3,2,3197,9253,3623,2346,2012,3469,7708,2589,1672,6190,4016,9753,846,4960.0,1289.0,9070.0,6021.0,2548.0,9025.0,9225.0,7975.0,9893.0,8163.0
5427,2022-03-05,2022,3,5,4159,1414,9443,4350,5210,735,164,7768,6930,4169,6597,7459,4626,5636.0,8338.0,2394.0,3222.0,4841.0,552.0,9786.0,6249.0,623.0,7756.0
5428,2022-03-06,2022,3,6,1390,3131,3286,219,6789,888,992,759,7463,1190,8979,1433,488,6731.0,9606.0,9673.0,5214.0,236.0,216.0,7079.0,2771.0,9781.0,5186.0
5429,2022-03-09,2022,3,9,1008,1536,3979,5508,4769,4968,3969,4760,9770,5612,826,3383,7547,5225.0,3065.0,1278.0,7909.0,5804.0,3256.0,4007.0,4295.0,6239.0,9259.0
5430,2022-03-12,2022,3,12,7643,5697,8091,2605,8493,4619,7365,4529,6892,2226,9315,7351,156,8830.0,661.0,2172.0,8044.0,1536.0,1123.0,4843.0,1697.0,5527.0,9670.0
5431,2022-03-13,2022,3,13,2487,8994,2444,1153,9477,142,147,8722,1057,9779,6909,3425,9063,577.0,1633.0,2558.0,8301.0,5445.0,6939.0,8680.0,2772.0,6219.0,3410.0
5432,2022-03-16,2022,3,16,1335,9199,5531,2666,7520,1255,895,4673,8041,8247,5074,500,162,6034.0,5768.0,5435.0,2949.0,7390.0,8263.0,6503.0,2817.0,1424.0,5731.0
5433,2022-03-19,2022,3,19,1215,5838,2179,6827,5180,2567,1850,5920,8457,3256,8145,2580,9306,4678.0,2079.0,5726.0,2272.0,4020.0,2337.0,7202.0,9971.0,8676.0,1240.0
5434,2022-03-20,2022,3,20,4637,38,8625,8234,5059,9276,6307,3033,6522,5250,1563,107,1884,3281.0,4492.0,5519.0,8708.0,912.0,6956.0,2343.0,8869.0,1867.0,3025.0
5435,2022-03-23,2022,3,23,1538,4891,8822,2269,2554,2759,5557,8185,4961,6075,8601,4393,7961,6890.0,2546.0,6711.0,9981.0,3918.0,404.0,5642.0,4026.0,5361.0,7385.0
5436,2022-03-26,2022,3,26,1356,1348,89,1030,9409,485,9137,4756,894,3665,7008,6523,4939,6183.0,9396.0,6968.0,4727.0,6188.0,4780.0,3816.0,3061.0,9969.0,5348.0
5437,2022-03-27,2022,3,27,2340,7753,8207,5176,3698,8783,2625,9703,6300,3050,7967,5201,1124,4144.0,9390.0,5164.0,5082.0,1422.0,9083.0,6765.0,1287.0,4574.0,495.0
5438,2022-03-29,2022,3,29,8696,8869,9863,3417,7094,7112,1071,4603,3056,1911,5569,4835,7685,7762.0,4596.0,4644.0,527.0,5386.0,9329.0,1377.0,3759.0,7054.0,4092.0
5439,2022-03-30,2022,3,30,5873,8120,5031,2225,8490,127,785,1857,3398,8045,3826,263,1989,7715.0,3089.0,7183.0,3340.0,3805.0,3172.0,2043.0,1102.0,372.0,8447.0
5440,2022-04-02,2022,4,2,6639,1089,9328,5248,18,6802,9903,1623,9369,4919,125,1798,3614,3457.0,9578.0,431.0,8520.0,5011.0,7839.0,751.0,5106.0,212.0,624.0
5441,2022-04-03,2022,4,3,1309,2820,9982,3772,1763,4428,3372,1553,749,3507,3813,813,8339,8596.0,3374.0,265.0,5818.0,7746.0,5590.0,1676.0,6489.0,3254.0,4094.0
5442,2022-04-06,2022,4,6,7035,6592,5235,3751,7442,7812,7356,4436,7690,5513,6104,7973,33,6801.0,7660.0,8707.0,8610.0,5872.0,6184.0,5534.0,1770.0,5320.0,7374.0
5443,2022-04-09,2022,4,9,4873,198,4858,4311,3658,9493,7112,9454,4289,4990,7385,7372,3216,9868.0,8852.0,6673.0,8986.0,595.0,6921.0,8386.0,8621.0,2378.0,2000.0
5444,2022-04-10,2022,4,10,3716,148,9264,5654,8181,3998,5308,358,3047,4323,8769,4212,9887,7478.0,6611.0,9653.0,6188.0,6533.0,7764.0,341.0,6659.0,3709.0,6836.0
5445,2022-04-13,2022,4,13,7304,6298,6855,5789,5172,6105,2469,422,7815,7548,1823,8133,8110,9761.0,2103.0,7689.0,7308.0,6898.0,140.0,26.0,6457.0,9773.0,7165.0
5446,2022-04-16,2022,4,16,4504,782,4736,663,4785,8017,765,9684,9336,6538,7695,8238,5596,5395.0,9667.0,3078.0,4064.0,711.0,850.0,2402.0,2732.0,981.0,3720.0
5447,2022-04-17,2022,4,17,5568,3248,1258,6579,4615,2385,1534,9164,5074,7750,1019,7436,3126,7307.0,5937.0,7116.0,2394.0,8988.0,5669.0,4668.0,6297.0,8485.0,7285.0
5448,2022-04-20,2022,4,20,2425,3512,4632,8328,5116,6601,6423,1737,419,8466,3790,3889,2,8483.0,1910.0,316.0,9139.0,2933.0,4873.0,6609.0,6316.0,7656.0,869.0
5449,2022-04-23,2022,4,23,7696,1946,4884,8595,3143,9961,7213,9153,8908,2680,5759,6497,2991,6555.0,8211.0,4845.0,6119.0,9380.0,8710.0,6350.0,5169.0,6026.0,4368.0
5450,2022-04-24,2022,4,24,9641,1474,8206,8757,5272,4495,8403,5991,4592,8835,7015,5870,3581,6011.0,9921.0,5032.0,1439.0,457.0,6483.0,896.0,9890.0,8290.0,2710.0
5451,2022-04-27,2022,4,27,6652,6864,2588,8816,7666,7092,7670,5498,6115,226,8830,8866,2073,4552.0,5916.0,4186.0,4690.0,5173.0,2696.0,4584.0,3047.0,1976.0,6403.0
5452,2022-04-30,2022,4,30,6786,1609,99,2525,4380,4731,5975,1691,4327,4075,6479,6271,5209,1338.0,1334.0,9924.0,581.0,9060.0,5849.0,5645.0,2428.0,2942.0,1246.0
5453,2022-05-01,2022,5,1,8222,4868,7315,7339,7606,8042,9113,8418,5410,7989,4145,5632,8357,6124.0,4019.0,5664.0,2313.0,2187.0,7278.0,9526.0,2650.0,4665.0,5444.0
5454,2022-05-04,2022,5,4,9158,8546,1425,1694,227,5860,8344,9187,5303,6197,2673,6923,3481,7443.0,1920.0,8145.0,4391.0,5741.0,1025.0,4654.0,6745.0,5938.0,1620.0
5455,2022-05-07,2022,5,7,6310,1550,8237,9199,204,1539,6254,6712,6738,5653,9865,8234,9497,7487.0,6628.0,4149.0,9252.0,4041.0,4600.0,4159.0,9684.0,3089.0,4499.0
5456,2022-05-08,2022,5,8,6830,2147,7885,7853,9047,5433,1114,6721,1204,408,8911,2096,748,2112.0,1814.0,2964.0,3867.0,3595.0,2357.0,1344.0,9456.0,7284.0,4749.0
5457,2022-05-11,2022,5,11,9911,1715,1933,1420,1948,2666,2607,5279,3766,1612,2540,2995,8338,2211.0,709.0,8796.0,8497.0,4135.0,1887.0,9324.0,1817.0,1173.0,5307.0
5458,2022-05-14,2022,5,14,9656,3704,57,9998,996,9455,7999,2079,4972,4350,1989,9360,9355,8209.0,6298.0,1312.0,7744.0,6334.0,7960.0,5012.0,9502.0,2988.0,3934.0
5459,2022-05-15,2022,5,15,7871,6296,8907,6828,1391,9511,3533,3119,2600,566,8088,6815,4334,4671.0,6764.0,7287.0,8134.0,2571.0,915.0,4919.0,1655.0,6537.0,8068.0
5460,2022-05-18,2022,5,18,4397,6840,9722,926,4645,5426,3799,4093,7477,1723,7834,3454,8777,3291.0,1856.0,3762.0,1809.0,1459.0,525.0,8663.0,4580.0,7634.0,6115.0
5461,2022-05-21,2022,5,21,9545,4887,223,3631,7924,8445,827,7894,4878,1812,5963,6081,9577,8955.0,5157.0,4428.0,7492.0,7482.0,9280.0,7272.0,7467.0,7981.0,9276.0
